tipus de centre,Universitat responsable,Branca,Estudi,Codi estudi,Unitat responsable,Codi unitat,"Curs
 acadèmic",Sexe,NOU INGRÉS,MATRICULATS,TITULATS,ZACH & ANNA INTERESTED DATASET
Integrat,UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències de la salut,RECERCA EN VETERINÀRIA,DGU000000100,FACULTAT DE VETERINÀRIA,22080387911,08-09,DONA,16,19,17,#N/A
Integrat,UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències de la salut,RECERCA EN VETERINÀRIA,DGU000000100,FACULTAT DE VETERINÀRIA,22080387911,08-09,HOME,3,3,2,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,LIDERATGE I GESTIÓ D'INFERMERIA,DGU000000405,ESCOLA UNIVERSITÀRIA D'INFERMERIA,4080328311,08-09,DONA,39,67,32,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,LIDERATGE I GESTIÓ D'INFERMERIA,DGU000000405,ESCOLA UNIVERSITÀRIA D'INFERMERIA,4080328311,08-09,HOME,8,11,5,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,NEUROCIÈNCIES,DGU000000165,FACULTAT DE BIOLOGIA,4080329811,08-09,DONA,39,73,18,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,NEUROCIÈNCIES,DGU000000165,FACULTAT DE BIOLOGIA,4080329811,08-09,HOME,5,24,7,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,BIOTECNOLOGIA MOLECULAR,DGU000000095,FACULTAT DE FARMÀCIA,4080329071,08-09,DONA,29,39,28,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,BIOTECNOLOGIA MOLECULAR,DGU000000095,FACULTAT DE FARMÀCIA,4080329071,08-09,HOME,17,23,19,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,"RECERCA, DESENVOLUPAMENT I CONTROL DELS MEDICAMENTS",DGU000000096,FACULTAT DE FARMÀCIA,4080329071,08-09,DONA,28,30,13,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,"RECERCA, DESENVOLUPAMENT I CONTROL DELS MEDICAMENTS",DGU000000096,FACULTAT DE FARMÀCIA,4080329071,08-09,HOME,7,8,5,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,FARMÀCIA ASSISTENCIAL I ATENCIÓ FARMACÈUTICA,DGU000000388,FACULTAT DE FARMÀCIA,4080329071,08-09,DONA,31,34,14,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,FARMÀCIA ASSISTENCIAL I ATENCIÓ FARMACÈUTICA,DGU000000388,FACULTAT DE FARMÀCIA,4080329071,08-09,HOME,4,9,5,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,ENGINYERIA BIOMÈDICA,DGU000000148,FACULTAT DE FÍSICA,4080329681,08-09,DONA,17,31,6,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,ENGINYERIA BIOMÈDICA,DGU000000148,FACULTAT DE FÍSICA,4080329681,08-09,HOME,23,44,10,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,BIOMEDICINA,DGU000000094,FACULTAT DE MEDICINA,4080329441,08-09,DONA,50,60,50,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,BIOMEDICINA,DGU000000094,FACULTAT DE MEDICINA,4080329441,08-09,HOME,20,24,19,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,ATENCIÓ INTEGRAL AL MALALT CRÍTIC I EMERGÈNCIES,DGU000000098,FACULTAT DE MEDICINA,4080329441,08-09,DONA,47,68,21,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,ATENCIÓ INTEGRAL AL MALALT CRÍTIC I EMERGÈNCIES,DGU000000098,FACULTAT DE MEDICINA,4080329441,08-09,HOME,19,35,15,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,MEDICINA RESPIRATÒRIA,DGU000000441,FACULTAT DE MEDICINA,4080329441,08-09,DONA,14,23,0,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,MEDICINA RESPIRATÒRIA,DGU000000441,FACULTAT DE MEDICINA,4080329441,08-09,HOME,6,14,0,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,INVESTIGACIÓ EN CIÈNCIES CLÍNIQUES,DGU000000573,FACULTAT DE MEDICINA,4080329441,08-09,DONA,46,46,41,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,INVESTIGACIÓ EN CIÈNCIES CLÍNIQUES,DGU000000573,FACULTAT DE MEDICINA,4080329441,08-09,HOME,41,41,31,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,RECERCA EN MALALTIES HEPÀTIQUES,DGU000000679,FACULTAT DE MEDICINA,4080329441,08-09,DONA,9,9,3,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,RECERCA EN MALALTIES HEPÀTIQUES,DGU000000679,FACULTAT DE MEDICINA,4080329441,08-09,HOME,9,9,2,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,PRIMATOLOGIA,DGU000000099,FACULTAT DE PSICOLOGIA,4080376071,08-09,DONA,13,17,10,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,PRIMATOLOGIA,DGU000000099,FACULTAT DE PSICOLOGIA,4080376071,08-09,HOME,4,9,6,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,INTERVENCIÓ PSICOSOCIAL,DGU000000162,FACULTAT DE PSICOLOGIA,4080376071,08-09,DONA,25,56,18,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,INTERVENCIÓ PSICOSOCIAL,DGU000000162,FACULTAT DE PSICOLOGIA,4080376071,08-09,HOME,5,20,10,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,PSICOLOGIA CLÍNICA I DE LA SALUT,DGU000000416,FACULTAT DE PSICOLOGIA,4080376071,08-09,DONA,32,63,30,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,PSICOLOGIA CLÍNICA I DE LA SALUT,DGU000000416,FACULTAT DE PSICOLOGIA,4080376071,08-09,HOME,9,14,5,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,PSICOGERONTOLOGIA,DGU000000583,FACULTAT DE PSICOLOGIA,4080376071,08-09,DONA,11,11,0,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,PSICOGERONTOLOGIA,DGU000000583,FACULTAT DE PSICOLOGIA,4080376071,08-09,HOME,1,1,0,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,RECERCA EN CIÈNCIES ODONTOLÒGIQUES,DGU000000577,FACULTAT D'ODONTOLOGIA,4080419821,08-09,DONA,10,10,3,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,RECERCA EN CIÈNCIES ODONTOLÒGIQUES,DGU000000577,FACULTAT D'ODONTOLOGIA,4080419821,08-09,HOME,5,5,0,#N/A
Integrat,UNIVERSITAT DE GIRONA,Ciències de la salut,PROMOCIÓ DE LA SALUT,DGU000000354,ESCOLA UNIVERSITÀRIA D'INFERMERIA,43170046081,08-09,DONA,20,35,13,#N/A
Integrat,UNIVERSITAT DE GIRONA,Ciències de la salut,PROMOCIÓ DE LA SALUT,DGU000000354,ESCOLA UNIVERSITÀRIA D'INFERMERIA,43170046081,08-09,HOME,5,12,4,#N/A
Integrat,UNIVERSITAT DE GIRONA,Ciències de la salut,DISSENY MOLECULAR EN QUÍMICA MÈDICA/MEDICINAL CHEMISTRY AND MOLECULAR DESIGN,DGU000000345,FACULTAT DE CIÈNCIES,43170054921,08-09,DONA,2,9,5,#N/A
Integrat,UNIVERSITAT DE GIRONA,Ciències de la salut,DISSENY MOLECULAR EN QUÍMICA MÈDICA/MEDICINAL CHEMISTRY AND MOLECULAR DESIGN,DGU000000345,FACULTAT DE CIÈNCIES,43170054921,08-09,HOME,0,4,2,#N/A
Integrat,UNIVERSITAT DE LLEIDA,Ciències de la salut,CIÈNCIES DE LA INFERMERIA,DGU000000747,ESCOLA UNIVERSITÀRIA D'INFERMERIA,44250060571,08-09,DONA,15,51,11,#N/A
Integrat,UNIVERSITAT DE LLEIDA,Ciències de la salut,CIÈNCIES DE LA INFERMERIA,DGU000000747,ESCOLA UNIVERSITÀRIA D'INFERMERIA,44250060571,08-09,HOME,4,7,2,#N/A
Integrat,UNIVERSITAT INTERNACIONAL DE CATALUNYA,Ciències de la salut,"PSICOPATOLOGIA LEGAL, FORENSE I CRIMINOLÒGICA",DGU000000643,FACULTAT DE MEDICINA I CIÈNCIES DE LA SALUT,62080702581,08-09,HOME,1,1,0,#N/A
Integrat,UNIVERSITAT INTERNACIONAL DE CATALUNYA,Ciències de la salut,"PSICOPATOLOGIA LEGAL, FORENSE I CRIMINOLÒGICA",DGU000000643,FACULTAT DE MEDICINA I CIÈNCIES DE LA SALUT,62080702581,08-09,DONA,8,8,3,#N/A
Integrat,UNIVERSITAT INTERNACIONAL DE CATALUNYA,Ciències de la salut,CIÈNCIES DE LA INFERMERIA,DGU000000752,FACULTAT DE MEDICINA I CIÈNCIES DE LA SALUT,62080702581,08-09,HOME,1,6,3,#N/A
Integrat,UNIVERSITAT INTERNACIONAL DE CATALUNYA,Ciències de la salut,CIÈNCIES DE LA INFERMERIA,DGU000000752,FACULTAT DE MEDICINA I CIÈNCIES DE LA SALUT,62080702581,08-09,DONA,23,49,14,#N/A
Integrat,UNIVERSITAT INTERNACIONAL DE CATALUNYA,Ciències de la salut,TERÀPIA FAMILIAR,DGU000000639,FACULTAT DE MEDICINA I CIÈNCIES DE LA SALUT,62080702581,08-09,HOME,0,0,0,#N/A
Integrat,UNIVERSITAT INTERNACIONAL DE CATALUNYA,Ciències de la salut,TERÀPIA FAMILIAR,DGU000000639,FACULTAT DE MEDICINA I CIÈNCIES DE LA SALUT,62080702581,08-09,DONA,6,6,0,#N/A
Integrat,UNIVERSITAT INTERNACIONAL DE CATALUNYA,Ciències de la salut,RECERCA BÀSICA EN ODONTOLOGIA I BIOMEDICINA,DGU000000302,FACULTAT D'ODONTOLOGIA,62080712021,08-09,HOME,1,1,0,#N/A
Integrat,UNIVERSITAT INTERNACIONAL DE CATALUNYA,Ciències de la salut,RECERCA BÀSICA EN ODONTOLOGIA I BIOMEDICINA,DGU000000302,FACULTAT D'ODONTOLOGIA,62080712021,08-09,DONA,5,6,0,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Ciències de la salut,OPTOMETRIA I CIÈNCIES DE LA VISIÓ,DGU000000323,FACULTAT D'ÒPTICA I OPTOMETRIA DE TERRASSA,24080333651,08-09,DONA,16,31,4,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Ciències de la salut,OPTOMETRIA I CIÈNCIES DE LA VISIÓ,DGU000000323,FACULTAT D'ÒPTICA I OPTOMETRIA DE TERRASSA,24080333651,08-09,HOME,11,19,4,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Ciències de la salut,SEGURETAT I SALUT EN EL TREBALL - PREVENCIÓ DE RISCOS LABORALS,DGU000000518,FUNDACIÓ POLITÈCNICA DE CATALUNYA,249193,08-09,DONA,23,30,22,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Ciències de la salut,SEGURETAT I SALUT EN EL TREBALL - PREVENCIÓ DE RISCOS LABORALS,DGU000000518,FUNDACIÓ POLITÈCNICA DE CATALUNYA,249193,08-09,HOME,26,31,21,#N/A
Integrat,UNIVERSITAT POMPEU FABRA,Ciències de la salut,SALUT PÚBLICA,DGU000000169,DEPARTAMENT DE CIÈNCIES EXPERIMENTALS I DE LA SALUT,39000004082,08-09,DONA,42,58,40,#N/A
Integrat,UNIVERSITAT POMPEU FABRA,Ciències de la salut,SALUT PÚBLICA,DGU000000169,DEPARTAMENT DE CIÈNCIES EXPERIMENTALS I DE LA SALUT,39000004082,08-09,HOME,10,17,10,#N/A
Integrat,UNIVERSITAT POMPEU FABRA,Ciències de la salut,SALUT LABORAL,DGU000000305,DEPARTAMENT DE CIÈNCIES EXPERIMENTALS I DE LA SALUT,39000004082,08-09,DONA,10,10,9,#N/A
Integrat,UNIVERSITAT POMPEU FABRA,Ciències de la salut,SALUT LABORAL,DGU000000305,DEPARTAMENT DE CIÈNCIES EXPERIMENTALS I DE LA SALUT,39000004082,08-09,HOME,4,4,3,#N/A
Integrat,UNIVERSITAT POMPEU FABRA,Ciències de la salut,INDÚSTRIA FARMACÈUTICA I BIOTECNOLOGIA,DGU000000534,DEPARTAMENT DE CIÈNCIES EXPERIMENTALS I DE LA SALUT,39000004082,08-09,DONA,14,14,13,#N/A
Integrat,UNIVERSITAT POMPEU FABRA,Ciències de la salut,INDÚSTRIA FARMACÈUTICA I BIOTECNOLOGIA,DGU000000534,DEPARTAMENT DE CIÈNCIES EXPERIMENTALS I DE LA SALUT,39000004082,08-09,HOME,11,11,11,#N/A
Integrat,UNIVERSITAT RAMON LLULL,Ciències de la salut,"ACTIVITAT FÍSICA, SALUT I ENTRENAMENT ESPORTIU",DGU000000504,FACULTAD DE PSICOLOGÍA Y CIENCIAS DE LA EDUCACIÓN Y DEL DEPORTE BLANQUERNA,41080448671,08-09,HOME,2,2,2,#N/A
Integrat,UNIVERSITAT RAMON LLULL,Ciències de la salut,"ACTIVITAT FÍSICA, SALUT I ENTRENAMENT ESPORTIU",DGU000000504,FACULTAD DE PSICOLOGÍA Y CIENCIAS DE LA EDUCACIÓN Y DEL DEPORTE BLANQUERNA,41080448671,08-09,DONA,1,1,1,#N/A
Integrat,UNIVERSITAT RAMON LLULL,Ciències de la salut,PSICOLOGIA CLÍNICA I DE LA SALUT,DGU000000086,FACULTAT DE PSICOLOGIA I CIÈNCIES DE L'EDUCACIÓ I DE L'ESPORT BLANQUERNA,41080448671,08-09,HOME,12,12,8,#N/A
Integrat,UNIVERSITAT RAMON LLULL,Ciències de la salut,PSICOLOGIA CLÍNICA I DE LA SALUT,DGU000000086,FACULTAT DE PSICOLOGIA I CIÈNCIES DE L'EDUCACIÓ I DE L'ESPORT BLANQUERNA,41080448671,08-09,DONA,62,62,49,#N/A
Integrat,UNIVERSITAT ROVIRA I VIRGILI,Ciències de la salut,CIÈNCIES DE LA INFERMERIA,DGU000000750,ESCOLA UNIVERSITÀRIA D'INFERMERIA,42430061501,08-09,DONA,39,83,34,#N/A
Integrat,UNIVERSITAT ROVIRA I VIRGILI,Ciències de la salut,CIÈNCIES DE LA INFERMERIA,DGU000000750,ESCOLA UNIVERSITÀRIA D'INFERMERIA,42430061501,08-09,HOME,3,6,0,#N/A
Integrat,UNIVERSITAT ROVIRA I VIRGILI,Ciències de la salut,NUTRICIÓ I METABOLISME,DGU000000166,FACULTAT DE FARMÀCIA,4080329071,08-09,DONA,24,54,23,#N/A
Integrat,UNIVERSITAT ROVIRA I VIRGILI,Ciències de la salut,NUTRICIÓ I METABOLISME,DGU000000166,FACULTAT DE FARMÀCIA,4080329071,08-09,HOME,2,2,1,#N/A
Integrat,UNIVERSITAT ROVIRA I VIRGILI,Ciències de la salut,"SALUT MENTAL: INVESTIGACIÓ EN PSIQUIATRIA, NEUROTOXICOLOGIA I PSICOFARMACOLOGIA",DGU000000541,FACULTAT DE MEDICINA I CIÈNCIES DE LA SALUT,42430052611,08-09,DONA,14,21,12,#N/A
Integrat,UNIVERSITAT ROVIRA I VIRGILI,Ciències de la salut,"SALUT MENTAL: INVESTIGACIÓ EN PSIQUIATRIA, NEUROTOXICOLOGIA I PSICOFARMACOLOGIA",DGU000000541,FACULTAT DE MEDICINA I CIÈNCIES DE LA SALUT,42430052611,08-09,HOME,6,8,5,#N/A
Integrat,UNIVERSITAT ROVIRA I VIRGILI,Ciències de la salut,NUTRICIÓ I METABOLISME,DGU000000166,FACULTAT DE QUÍMICA,42430060091,08-09,DONA,23,43,12,#N/A
Integrat,UNIVERSITAT ROVIRA I VIRGILI,Ciències de la salut,NUTRICIÓ I METABOLISME,DGU000000166,FACULTAT DE QUÍMICA,42430060091,08-09,HOME,4,7,4,#N/A
Integrat,UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències de la salut,SALUT I BENESTAR COMUNITARI,DGU000000519,FACULTAT DE MEDICINA,22080332491,09-10,DONA,24,33,7,#N/A
Integrat,UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències de la salut,SALUT I BENESTAR COMUNITARI,DGU000000519,FACULTAT DE MEDICINA,22080332491,09-10,HOME,9,14,5,#N/A
Integrat,UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències de la salut,RECERCA EN PSICOLOGIA CLÍNICA,DGU000000454,FACULTAT DE PSICOLOGIA,22080443751,09-10,DONA,16,16,15,#N/A
Integrat,UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències de la salut,RECERCA EN PSICOLOGIA CLÍNICA,DGU000000454,FACULTAT DE PSICOLOGIA,22080443751,09-10,HOME,3,4,2,#N/A
Integrat,UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències de la salut,RECERCA EN PSICOLOGIA DE L'ESPORT I DE L'ACTIVITAT FÍSICA,DGU000000457,FACULTAT DE PSICOLOGIA,22080443751,09-10,DONA,4,5,4,#N/A
Integrat,UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències de la salut,RECERCA EN PSICOLOGIA DE L'ESPORT I DE L'ACTIVITAT FÍSICA,DGU000000457,FACULTAT DE PSICOLOGIA,22080443751,09-10,HOME,8,11,8,#N/A
Integrat,UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències de la salut,RECERCA EN PSICOLOGIA DE LA SALUT,DGU000000458,FACULTAT DE PSICOLOGIA,22080443751,09-10,DONA,20,21,12,#N/A
Integrat,UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències de la salut,RECERCA EN PSICOLOGIA DE LA SALUT,DGU000000458,FACULTAT DE PSICOLOGIA,22080443751,09-10,HOME,2,2,1,#N/A
Integrat,UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències de la salut,INTERVENCIÓ I RECERCA EN PATOLOGIA DEL LLENGUATGE,DGU000000696,FACULTAT DE PSICOLOGIA,22080443751,09-10,DONA,3,3,2,#N/A
Integrat,UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències de la salut,INTERVENCIÓ I RECERCA EN PATOLOGIA DEL LLENGUATGE,DGU000000696,FACULTAT DE PSICOLOGIA,22080443751,09-10,HOME,1,1,1,#N/A
Integrat,UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències de la salut,RECERCA EN VETERINÀRIA,DGU000000100,FACULTAT DE VETERINÀRIA,22080387911,09-10,DONA,12,13,11,#N/A
Integrat,UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències de la salut,RECERCA EN VETERINÀRIA,DGU000000100,FACULTAT DE VETERINÀRIA,22080387911,09-10,HOME,8,9,8,#N/A
Integrat,UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències de la salut,RECERCA EN CIÈNCIA ANIMAL I DELS ALIMENTS,DGU000000623,FACULTAT DE VETERINÀRIA,22080387911,09-10,DONA,6,7,6,#N/A
Integrat,UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències de la salut,RECERCA EN CIÈNCIA ANIMAL I DELS ALIMENTS,DGU000000623,FACULTAT DE VETERINÀRIA,22080387911,09-10,HOME,9,11,9,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,LIDERATGE I GESTIÓ D'INFERMERIA,DGU000000405,ESCOLA UNIVERSITÀRIA D'INFERMERIA,4080328311,09-10,DONA,47,79,32,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,LIDERATGE I GESTIÓ D'INFERMERIA,DGU000000405,ESCOLA UNIVERSITÀRIA D'INFERMERIA,4080328311,09-10,HOME,10,15,3,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,CIRURGIA PODOLÒGICA,DGU000000715,ESCOLA UNIVERSITÀRIA D'INFERMERIA,4080328311,09-10,DONA,9,9,0,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,CIRURGIA PODOLÒGICA,DGU000000715,ESCOLA UNIVERSITÀRIA D'INFERMERIA,4080328311,09-10,HOME,21,21,0,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,NEUROCIÈNCIES,DGU000000165,FACULTAT DE BIOLOGIA,4080329811,09-10,DONA,34,70,49,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,NEUROCIÈNCIES,DGU000000165,FACULTAT DE BIOLOGIA,4080329811,09-10,HOME,18,23,8,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,BIOTECNOLOGIA MOLECULAR,DGU000000095,FACULTAT DE FARMÀCIA,4080329071,09-10,DONA,51,60,47,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,BIOTECNOLOGIA MOLECULAR,DGU000000095,FACULTAT DE FARMÀCIA,4080329071,09-10,HOME,25,30,24,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,"RECERCA, DESENVOLUPAMENT I CONTROL DELS MEDICAMENTS",DGU000000096,FACULTAT DE FARMÀCIA,4080329071,09-10,DONA,28,30,28,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,"RECERCA, DESENVOLUPAMENT I CONTROL DELS MEDICAMENTS",DGU000000096,FACULTAT DE FARMÀCIA,4080329071,09-10,HOME,6,7,6,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,DESENVOLUPAMENT I INNOVACIÓ D'ALIMENTS,DGU000000378,FACULTAT DE FARMÀCIA,4080329071,09-10,DONA,26,38,11,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,DESENVOLUPAMENT I INNOVACIÓ D'ALIMENTS,DGU000000378,FACULTAT DE FARMÀCIA,4080329071,09-10,HOME,4,8,4,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,FARMÀCIA ASSISTENCIAL I ATENCIÓ FARMACÈUTICA,DGU000000388,FACULTAT DE FARMÀCIA,4080329071,09-10,DONA,22,39,27,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,FARMÀCIA ASSISTENCIAL I ATENCIÓ FARMACÈUTICA,DGU000000388,FACULTAT DE FARMÀCIA,4080329071,09-10,HOME,4,8,6,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,SEGURETAT ALIMENTÀRIA,DGU000000553,FACULTAT DE FARMÀCIA,4080329071,09-10,DONA,0,35,34,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,SEGURETAT ALIMENTÀRIA,DGU000000553,FACULTAT DE FARMÀCIA,4080329071,09-10,HOME,0,10,9,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,"QUALITAT DE MEDICAMENTS, COSMÈTICS I ALIMENTS",DGU000000709,FACULTAT DE FARMÀCIA,4080329071,09-10,DONA,3,3,0,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,"QUALITAT DE MEDICAMENTS, COSMÈTICS I ALIMENTS",DGU000000709,FACULTAT DE FARMÀCIA,4080329071,09-10,HOME,2,2,0,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,BIOMEDICINA,DGU000000094,FACULTAT DE MEDICINA,4080329441,09-10,DONA,50,56,48,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,BIOMEDICINA,DGU000000094,FACULTAT DE MEDICINA,4080329441,09-10,HOME,17,21,19,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,ATENCIÓ INTEGRAL AL MALALT CRÍTIC I EMERGÈNCIES,DGU000000098,FACULTAT DE MEDICINA,4080329441,09-10,DONA,45,80,34,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,ATENCIÓ INTEGRAL AL MALALT CRÍTIC I EMERGÈNCIES,DGU000000098,FACULTAT DE MEDICINA,4080329441,09-10,HOME,28,46,18,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,MEDICINA RESPIRATÒRIA,DGU000000441,FACULTAT DE MEDICINA,4080329441,09-10,DONA,8,28,4,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,MEDICINA RESPIRATÒRIA,DGU000000441,FACULTAT DE MEDICINA,4080329441,09-10,HOME,9,19,5,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,INVESTIGACIÓ EN CIÈNCIES CLÍNIQUES,DGU000000573,FACULTAT DE MEDICINA,4080329441,09-10,DONA,69,70,66,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,INVESTIGACIÓ EN CIÈNCIES CLÍNIQUES,DGU000000573,FACULTAT DE MEDICINA,4080329441,09-10,HOME,34,34,33,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,RECERCA EN MALALTIES HEPÀTIQUES,DGU000000679,FACULTAT DE MEDICINA,4080329441,09-10,DONA,9,14,6,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,RECERCA EN MALALTIES HEPÀTIQUES,DGU000000679,FACULTAT DE MEDICINA,4080329441,09-10,HOME,4,11,7,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,MALALTIES AUTOIMMUNITÀRIES,DGU000000708,FACULTAT DE MEDICINA,4080329441,09-10,DONA,7,7,5,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,MALALTIES AUTOIMMUNITÀRIES,DGU000000708,FACULTAT DE MEDICINA,4080329441,09-10,HOME,7,7,7,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,INTERVENCIÓ PSICOSOCIAL,DGU000000162,FACULTAT DE PSICOLOGIA,4080376071,09-10,DONA,19,42,19,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,INTERVENCIÓ PSICOSOCIAL,DGU000000162,FACULTAT DE PSICOLOGIA,4080376071,09-10,HOME,10,14,4,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,PSICOLOGIA CLÍNICA I DE LA SALUT,DGU000000416,FACULTAT DE PSICOLOGIA,4080376071,09-10,DONA,27,56,24,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,PSICOLOGIA CLÍNICA I DE LA SALUT,DGU000000416,FACULTAT DE PSICOLOGIA,4080376071,09-10,HOME,3,12,8,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,PSICOGERONTOLOGIA,DGU000000583,FACULTAT DE PSICOLOGIA,4080376071,09-10,DONA,10,21,11,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,PSICOGERONTOLOGIA,DGU000000583,FACULTAT DE PSICOLOGIA,4080376071,09-10,HOME,3,3,0,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,RECERCA EN PERSONALITAT I COMPORTAMENT,DGU000000710,FACULTAT DE PSICOLOGIA,4080376071,09-10,DONA,6,6,5,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències de la salut,RECERCA EN PERSONALITAT I COMPORTAMENT,DGU000000710,FACULTAT DE PSICOLOGIA,4080376071,09-10,HOME,4,4,3,#N/A
